paper:19127292	paper:17363749
paper:6391388	paper:6986766
paper:16205724	paper:11222110
paper:17349009	paper:12592644
paper:11457879	paper:2199727
paper:17174749	paper:15784469
paper:10051618	paper:8945471
paper:12851856	paper:9988276
paper:1707531	paper:2406723
paper:19479186	paper:14569279
paper:19337548	paper:18269436
paper:1991829	paper:2496273
paper:19040607	paper:11707602
paper:18561508	paper:15123532
paper:16184198	paper:15084263
paper:19691832	paper:17676041
paper:12727928	paper:11943852
paper:12967942	paper:11897280
paper:18561508	paper:15649575
paper:7931087	paper:2210067
paper:18509500	paper:18088079
paper:15647714	paper:7821128
paper:17955068	paper:15238621
paper:17991690	paper:9614605
paper:1541672	paper:2257997
paper:7862678	paper:8326013
paper:10890871	paper:7872581
paper:3099877	paper:6350138
paper:17186387	paper:9867222
paper:18602983	paper:15793260
paper:8254023	paper:1551485
paper:18423879	paper:17353295
paper:17672906	paper:15386666
paper:16716235	paper:11789625
paper:16567837	paper:10068380
paper:18654634	paper:11272209
paper:19706162	paper:11701721
paper:18620046	paper:8618487
paper:18678618	paper:17703236
paper:10433489	paper:8012723
paper:18922158	paper:17517853
paper:15239916	paper:12581268
paper:8601643	paper:6363177
paper:5650365	paper:5968539
paper:2719080	paper:6297454
paper:18607561	paper:17646190
paper:17591623	paper:10359389
paper:9707599	paper:9314555
paper:2495112	paper:6407601
paper:9670003	paper:8640221
paper:12438645	paper:6360782
paper:18469202	paper:16823477
paper:17762000	paper:12145243
paper:10209507	paper:8772718
paper:16988007	paper:9237801
paper:8615808	paper:2498395
paper:11285306	paper:10415077
paper:19568428	paper:2970917
paper:9764597	paper:7650572
paper:15988804	paper:7988484
paper:17308219	paper:11986443
paper:17683561	paper:17003358
paper:15958169	paper:10753036
paper:18509202	paper:14693990
paper:19884815	paper:18319326
paper:17727695	paper:8366922
paper:11285308	paper:3475395
paper:11485987	paper:8247074
paper:11325808	paper:9535995
paper:12930356	paper:9103469
paper:9064326	paper:2187454
paper:6232285	paper:6337906
paper:18045485	paper:12424627
paper:15205231	paper:6862799
paper:3135758	paper:3899830
paper:15358643	paper:8739857
paper:12676609	paper:9822187
paper:2432888	paper:2424432
paper:18479365	paper:18269636
paper:18728231	paper:17827402
paper:7545875	paper:7907110
paper:9314555	paper:1972779
paper:18567821	paper:15277378
paper:16449253	paper:8098691
paper:17148676	paper:7667242
paper:15980869	paper:7589820
paper:3122980	paper:6468791
paper:11791216	paper:10973253
paper:18435801	paper:12409286
paper:3805283	paper:6746903
paper:3862110	paper:6571419
paper:2506998	paper:2951089
paper:18682514	paper:17054445
paper:8990188	paper:7836934
paper:3057885	paper:3471663
paper:19060127	paper:10078563
paper:18430778	paper:3514343
paper:3003151	paper:6389099
paper:14551916	paper:11891023
paper:9264219	paper:2044434
paper:12727927	paper:11488632
paper:15946965	paper:15087286
paper:15720714	paper:3309680
paper:11091269	paper:9725268
paper:18753304	paper:11422752
paper:18078023	paper:15963388
paper:17955068	paper:16199240
paper:17963344	paper:2373266
paper:16423062	paper:15376194
paper:17969365	paper:15220241
paper:1602013	paper:2040394
paper:9713006	paper:2959434
paper:16301745	paper:14623908
paper:19020323	paper:16855264
paper:19475776	paper:17551159
paper:19152930	paper:16732013
paper:19105915	paper:1516497
paper:18292987	paper:7573054
paper:15743841	paper:10642598
paper:19065993	paper:9096967
paper:14702112	paper:12573521
paper:1522229	paper:2139617
paper:3891999	paper:7006943
paper:19110882	paper:17557769
paper:18697903	paper:17192287
paper:10848492	paper:2838358
paper:2969728	paper:4834889
paper:7561695	paper:7026724
paper:9328252	paper:1865225
paper:19884815	paper:17200690
paper:3319305	paper:3525284
paper:16699045	paper:3028808
paper:18753668	paper:10609125
paper:17259403	paper:10189543
paper:19455305	paper:14988278
paper:11574431	paper:2261822
paper:11511562	paper:10819233
paper:17326710	paper:12584538
paper:18932203	paper:15562400
paper:3057885	paper:2987920
paper:18166525	paper:17288659
paper:15932520	paper:3896901
paper:10393700	paper:9094680
paper:17949947	paper:9707599
paper:18664535	paper:16306327
paper:18644886	paper:9051393
paper:2961842	paper:6220083
paper:11790819	paper:443443
paper:10090898	paper:3428496
paper:18291022	paper:17206141
paper:19017778	paper:17384342
paper:1556180	paper:1679332
paper:9122227	paper:1769442
paper:7790825	paper:3302721
paper:16423130	paper:14633807
paper:18561513	paper:17300594
paper:16873750	paper:8463437
paper:99048	paper:767184
paper:10704145	paper:1378415
paper:18212763	paper:17911348
paper:17319471	paper:12843147
paper:17224056	paper:12663607
paper:11454665	paper:10086388
paper:19364331	paper:17716638
paper:19056611	paper:18040659
paper:18809813	paper:10333938
paper:14527045	paper:8886555
paper:1810603	paper:2105258
paper:18678617	paper:17525381
paper:18423879	paper:11472273
paper:17697384	paper:9428831
paper:17969380	paper:11832527
paper:18045485	paper:11175794
paper:19143816	paper:10053014
paper:16192452	paper:12765960
paper:14708927	paper:7657902
paper:3316279	paper:3843806
paper:16732013	paper:16274364
paper:17319471	paper:9673301
paper:12750472	paper:12539039
paper:1530852	paper:2653936
paper:8201010	paper:6309904
paper:18314421	paper:8692984
paper:17676306	paper:10546021
paper:18720542	paper:12602782
paper:19015530	paper:16111631
paper:8083370	paper:2407581
paper:1834379	paper:6978807
paper:9449718	paper:8258349
paper:18782870	paper:10331426
paper:18636668	paper:11303130
paper:10621901	paper:7821134
paper:15665180	paper:2060427
paper:18029451	paper:3528867
paper:17969365	paper:15883215
paper:12084737	paper:7556982
paper:3309126	paper:6530055
paper:18796521	paper:16608888
paper:18423879	paper:12384827
paper:19060127	paper:18657544
paper:17128691	paper:12018820
paper:16443789	paper:7589843
paper:12417628	paper:11016460
paper:19366943	paper:12436333
paper:16412042	paper:11238616
paper:18505543	paper:16978373
paper:16842487	paper:1516497
paper:8675702	paper:7806021
paper:19475776	paper:11423507
paper:17922167	paper:15738451
paper:17412305	paper:15993359
paper:8446602	paper:2643662
paper:19068374	paper:2916872
paper:1392822	paper:3522325
paper:12974752	paper:9218748
paper:14702112	paper:10969828
paper:16519819	paper:11607785
paper:1978328	paper:3289991
paper:11994404	paper:10535443
paper:15655244	paper:9727892
paper:3910029	paper:6321280
paper:19465233	paper:17001469
paper:19019231	paper:12856082
paper:19220880	paper:8366922
paper:8666914	paper:8181185
paper:7668902	paper:3122980
paper:11522593	paper:9447949
paper:11546824	paper:1473616
paper:7683875	paper:1710892
paper:18448419	paper:9356018
paper:12699416	paper:7789630
paper:11744505	paper:2369660
paper:19228405	paper:17601994
paper:17676306	paper:11318844
paper:6309904	paper:7160537
paper:19436679	paper:16565256
paper:18487452	paper:8238377
paper:18489578	paper:16781084
paper:15467822	paper:14693724
paper:8326004	paper:1612231
paper:7635953	paper:6478183
paper:9094680	paper:8594615
paper:19151107	paper:3895898
paper:19232112	paper:18426840
paper:9435304	paper:1446798
paper:10209508	paper:7619493
paper:9059185	paper:7913714
paper:3370569	paper:523486
paper:11891618	paper:11756346
paper:10189543	paper:9032099
paper:2891223	paper:6738599
paper:17666094	paper:16306341
paper:9606176	paper:9223318
paper:18040659	paper:9771706
paper:8215268	paper:3309126
paper:12409659	paper:7677463
paper:1971998	paper:2966437
paper:1658791	paper:2961842
paper:17090674	paper:9562350
paper:9006003	paper:6480821
paper:3156147	paper:6337900
paper:19118120	paper:12032191
paper:19068374	paper:9076207
paper:17487288	paper:14636290
paper:7838949	paper:8031547
paper:17259486	paper:14693710
paper:17116737	paper:11145667
paper:18840783	paper:17962481
paper:2204503	paper:3301480
paper:17417692	paper:2237405
paper:19414403	paper:15611235
paper:1932936	paper:2500168
paper:18957505	paper:10491414
paper:18292465	paper:12843147
paper:10430939	paper:8258349
paper:16907917	paper:12716743
paper:18067546	paper:1280237
paper:19033409	paper:8070611
paper:18309686	paper:7624391
paper:16551748	paper:9133540
paper:18698221	paper:15302780
paper:8958211	paper:720778
paper:15184671	paper:12686872
paper:8325989	paper:1924335
paper:8101862	paper:3057885
paper:8497435	paper:3335276
paper:11086023	paper:10675352
paper:18366646	paper:17425920
paper:12865945	paper:9222642
paper:18443201	paper:15909155
paper:3571496	paper:6381183
paper:19624828	paper:19349323
paper:18068623	paper:17144912
paper:18596953	paper:15189750
paper:16716235	paper:8686981
paper:17488363	paper:15389298
paper:7986149	paper:8388585
paper:19066007	paper:17211560
paper:8869191	paper:1557597
paper:8878425	paper:8720607
paper:16699045	paper:15573133
paper:9713013	paper:8355109
paper:8227346	paper:1280239
paper:10393700	paper:1516482
paper:17461531	paper:10535459
paper:15006123	paper:9283802
paper:18694484	paper:10359389
paper:1734985	paper:2915437
paper:1469103	paper:1653667
paper:3684831	paper:6853683
paper:19267711	paper:16398569
paper:8083360	paper:3094681
paper:18832649	paper:16410358
paper:18507868	paper:16334621
paper:8529129	paper:3159965
paper:18417562	paper:15771578
paper:17714746	paper:9564847
paper:16911628	paper:11703436
paper:18602983	paper:17466274
paper:18091993	paper:16778129
paper:8617870	paper:1516758
paper:19143853	paper:12610053
paper:8349807	paper:1453601
paper:17315602	paper:11724655
paper:9702155	paper:1832352
paper:9370897	paper:1348306
paper:17570749	paper:12145174
paper:18753673	paper:8793803
paper:11159708	paper:9392506
paper:6607315	paper:6823559
paper:19489075	paper:2882974
paper:17472435	paper:15369805
paper:17326327	paper:9207262
paper:19110882	paper:15133345
paper:18985010	paper:17299379
paper:1530852	paper:2157941
paper:18695642	paper:8609907
paper:10233208	paper:8761857
paper:9259575	paper:1511806
paper:17991456	paper:9507963
paper:15520861	paper:10708445
paper:3319305	paper:6298042
paper:8869191	paper:2767340
paper:15331022	paper:9314633
paper:17971425	paper:16855264
paper:16776847	paper:11289462
paper:1638761	paper:3003909
paper:1729686	paper:2966437
paper:16699045	paper:11771958
paper:18654799	paper:10807384
paper:12446366	paper:9000706
paper:19789630	paper:10622252
paper:15383437	paper:3050923
paper:15851427	paper:12823239
paper:18985156	paper:12832324
paper:17306021	paper:8366922
paper:18297260	paper:15830177
paper:18544706	paper:17591595
paper:17001619	paper:11473045
paper:8688690	paper:1733815
paper:15650145	paper:11333990
paper:2503545	paper:6381183
paper:17433304	paper:10217422
paper:10739754	paper:8808601
paper:18486765	paper:8224807
paper:8567980	paper:8056182
paper:15831467	paper:9179756
paper:18482488	paper:8840823
paper:16877369	paper:3301471
paper:18952836	paper:15166205
paper:1382289	paper:1697648
paper:14685093	paper:9834350
paper:9275207	paper:7889411
paper:17969380	paper:9742977
paper:19956097	paper:8817351
paper:12414951	paper:11334485
paper:19167443	paper:17174749
paper:9445387	paper:8477872
paper:18831777	paper:14693705
paper:19337558	paper:14627747
paper:18975036	paper:3235277
paper:7485382	paper:7840857
paper:9045858	paper:8866553
paper:18200811	paper:15823385
paper:16344294	paper:12566549
paper:19383116	paper:17100860
paper:11091269	paper:8641276
paper:15931309	paper:7623902
paper:18835956	paper:9541177
paper:18583883	paper:15793263
paper:15928253	paper:12116174
paper:9006003	paper:2191882
paper:8690781	paper:3517029
paper:19124789	paper:16785337
paper:18498634	paper:12354786
paper:19531260	paper:11832527
paper:15640422	paper:2005221
paper:9122227	paper:7537670
paper:1909198	paper:2587591
paper:19479186	paper:17593236
paper:12560454	paper:9356041
paper:10642598	paper:8712800
paper:9739059	paper:8314025
paper:17606874	paper:14668274
paper:10378067	paper:9492899
paper:3290380	paper:2885918
paper:15784141	paper:15068125
paper:8326015	paper:2215594
paper:17148676	paper:14693705
paper:8700877	paper:7769140
paper:18706099	paper:17888129
paper:11581301	paper:9742977
paper:19360314	paper:12477967
paper:16710474	paper:12351439
paper:18760137	paper:15505122
paper:15647714	paper:9516220
paper:3111583	paper:3979689
paper:1739347	paper:2522373
paper:10209507	paper:9166663
paper:16415461	paper:11790216
paper:19735543	paper:8080489
paper:3005362	paper:6571419
paper:8529129	paper:1744803
paper:16075062	paper:10775108
paper:6362204	paper:7121528
paper:19364331	paper:15220222
paper:8288322	paper:2961513
paper:16847277	paper:15004560
paper:3632094	paper:6364435
paper:15331022	paper:11849625
paper:7567975	paper:8447318
paper:17969365	paper:12891212
paper:8577709	paper:7589082
paper:202260	paper:588254
paper:17983444	paper:12242456
paper:19727402	paper:14514593
paper:11050183	paper:8315397
paper:18694977	paper:1241672
paper:15467837	paper:12193715
paper:18769687	paper:15855572
paper:7964456	paper:1972779
paper:18561505	paper:11201732
paper:11703366	paper:1812896
paper:18556343	paper:3044067
paper:15238494	paper:10895844
paper:17374136	paper:15236750
paper:18439624	paper:9075814
paper:17100763	paper:2167002
paper:18479365	paper:11815505
paper:9739059	paper:7781592
paper:18769499	paper:8754739
paper:15331022	paper:9453284
paper:18093343	paper:2302821
paper:16909454	paper:11755474
paper:19394939	paper:16781373
paper:16109069	paper:10426387
paper:18246976	paper:16505522
paper:19254971	paper:12165270
paper:8554354	paper:2837388
paper:8351904	paper:3203569
paper:18776148	paper:15219384
paper:11325808	paper:8090511
paper:18047254	paper:1315120
paper:9094680	paper:6252275
paper:18089692	paper:11874951
paper:14678267	paper:9153283
paper:17472435	paper:12808457
paper:18436086	paper:8960844
paper:17956579	paper:12397578
paper:6791599	paper:219345
paper:11704924	paper:8782826
paper:15635070	paper:3075947
paper:15868769	paper:10580431
paper:9329965	paper:1682194
paper:19478458	paper:16111631
paper:19010456	paper:12472231
paper:18469202	paper:11350782
paper:18729180	paper:2533034
paper:2510155	paper:3102301
paper:17223273	paper:10431718
paper:19194565	paper:10895852
paper:19397795	paper:15317613
paper:19120494	paper:6759266
paper:10077636	paper:2526769
paper:17286868	paper:15811566
paper:17334651	paper:9096977
paper:19435491	paper:18840266
paper:11285308	paper:2261825
paper:18311190	paper:15538175
paper:19106241	paper:7848401
paper:16109069	paper:12445315
paper:19641379	paper:8430369
paper:10938049	paper:10938048
paper:16177159	paper:1255316
paper:9294791	paper:8875084
paper:4051539	paper:956998
paper:14702111	paper:14662890
paper:16722832	paper:16214598
paper:18006654	paper:14693705
paper:18628574	paper:9518395
paper:18258851	paper:16249540
paper:18083536	paper:11289474
paper:16215165	paper:14560485
paper:2173763	paper:2438180
paper:3107658	paper:1122063
paper:17319106	paper:12601631
paper:19013621	paper:16021327
paper:17722663	paper:16534036
paper:17211497	paper:10871566
paper:16869959	paper:10491414
paper:15386214	paper:10973253
paper:19575795	paper:16823476
paper:17671643	paper:17206141
paper:15655244	paper:12196422
paper:7523287	paper:1843256
paper:18694977	paper:11509426
paper:19789630	paper:17460697
paper:16249432	paper:12446618
paper:16672833	paper:7497858
paper:11815493	paper:3310940
paper:8227346	paper:3522324
paper:1884094	paper:2959622
paper:1398757	paper:3531381
paper:17019602	paper:11589378
paper:11050183	paper:9237797
paper:17559889	paper:9075812
paper:19436665	paper:17133785
paper:17392166	paper:16374426
paper:18622276	paper:16609877
paper:11598829	paper:8447318
paper:18292987	paper:7977341
paper:7621582	paper:6761216
paper:17415316	paper:11118018
paper:12149437	paper:10888252
paper:18829388	paper:15855327
paper:18366720	paper:9202063
paper:1349195	paper:3488932
paper:7468768	paper:870238
paper:17686944	paper:8618487
paper:2318983	paper:2881947
paper:18509204	paper:14578241
paper:18437223	paper:8933008
paper:18045485	paper:17557928
paper:17459076	paper:3894793
paper:8590990	paper:6642086
